Date;Filière;Valeur (GW);Nature
2021/07/19;"Consommation brute";46,638023583333;Données Consolidées
2021/07/20;"Consommation brute";46,780245541667;Données Consolidées
2021/07/21;"Consommation brute";46,0973775;Données Consolidées
2021/07/22;"Consommation brute";40,8536749375;Données Consolidées
2021/07/23;"Consommation brute";39,10934325;Données Consolidées
2021/07/24;"Consommation brute";45,174914229167;Données Consolidées
2021/07/25;"Consommation brute";46,4112073125;Données Consolidées
2021/07/26;"Consommation brute";46,1569274375;Données Consolidées
2021/07/27;"Consommation brute";46,125501520833;Données Consolidées
2021/07/28;"Consommation brute";44,887528833333;Données Consolidées
2021/07/29;"Consommation brute";40,766737854167;Données Consolidées
2021/07/30;"Consommation brute";37,987170791667;Données Consolidées
2021/07/31;"Consommation brute";42,1910670625;Données Consolidées
2021/08/01;"Consommation brute";43,118668645833;Données Consolidées
2021/08/02;"Consommation brute";43,002371125;Données Consolidées
2021/08/03;"Consommation brute";42,3242640625;Données Consolidées
2021/08/04;"Consommation brute";41,5020546875;Données Consolidées
2021/08/05;"Consommation brute";38,373592145833;Données Consolidées
2021/08/06;"Consommation brute";36,752780479167;Données Consolidées
2021/08/07;"Consommation brute";40,8109241875;Données Consolidées
2021/08/08;"Consommation brute";41,766531416667;Données Consolidées
2021/08/09;"Consommation brute";42,139996708333;Données Consolidées
2021/08/10;"Consommation brute";42,150501458333;Données Consolidées
2021/08/11;"Consommation brute";42,029921458333;Données Consolidées
2021/08/12;"Consommation brute";39,350486958333;Données Consolidées
2021/08/13;"Consommation brute";;Données Consolidées
2021/08/14;"Consommation brute";40,680138979167;Données Consolidées
2021/08/15;"Consommation brute";36,870760458333;Données Consolidées
2021/08/16;"Consommation brute";42,994721520833;Données Consolidées
2021/08/17;"Consommation brute";43,141257395833;Données Consolidées
2021/08/18;"Consommation brute";43,121481458333;Données Consolidées
2021/08/19;"Consommation brute";39,811236645833;Données Consolidées
2021/08/20;"Consommation brute";37,709790208333;Données Consolidées
2021/08/21;"Consommation brute";43,159162708333;Données Consolidées
2021/08/22;"Consommation brute";43,9401003125;Données Consolidées
2021/08/23;"Consommation brute";44,318880270833;Données Consolidées
2021/08/24;"Consommation brute";44,995719375;Données Consolidées
2021/08/25;"Consommation brute";44,546337208333;Données Consolidées
2021/08/26;"Consommation brute";40,378252666667;Données Consolidées
2021/08/27;"Consommation brute";38,701101791667;Données Consolidées
2021/08/28;"Consommation brute";44,937980791667;Données Consolidées
2021/08/29;"Consommation brute";46,177910604167;Données Consolidées
2021/08/30;"Consommation brute";46,815402833333;Données Consolidées
2021/08/31;"Consommation brute";46,647700645833;Données Consolidées
2021/09/01;"Consommation brute";45,869831729167;Données Consolidées
2021/09/02;"Consommation brute";40,787738229167;Données Consolidées
2021/09/03;"Consommation brute";38,787697354167;Données Consolidées
2021/09/04;"Consommation brute";44,966441041667;Données Consolidées
2021/09/05;"Consommation brute";45,793093395833;Données Consolidées
2021/09/06;"Consommation brute";45,663545625;Données Consolidées
2021/09/07;"Consommation brute";45,73998025;Données Consolidées
2021/09/08;"Consommation brute";45,420365020833;Données Consolidées
2021/09/09;"Consommation brute";40,613116104167;Données Consolidées
2021/09/10;"Consommation brute";38,7543599375;Données Consolidées
2021/09/11;"Consommation brute";45,030083125;Données Consolidées
2021/09/12;"Consommation brute";46,015947270833;Données Consolidées
2021/09/13;"Consommation brute";46,1653;Données Consolidées
2021/09/14;"Consommation brute";46,164656833333;Données Consolidées
2021/09/15;"Consommation brute";45,612200291667;Données Consolidées
2021/09/16;"Consommation brute";40,862673166667;Données Consolidées
2021/09/17;"Consommation brute";38,884585583333;Données Consolidées
2021/09/18;"Consommation brute";45,144865875;Données Consolidées
2021/09/19;"Consommation brute";46,193332520833;Données Consolidées
2021/09/20;"Consommation brute";46,307574125;Données Consolidées
2021/09/21;"Consommation brute";46,456907625;Données Consolidées
2021/09/22;"Consommation brute";45,974456854167;Données Consolidées
2021/09/23;"Consommation brute";41,426586270833;Données Consolidées
2021/09/24;"Consommation brute";38,792832625;Données Consolidées
2021/09/25;"Consommation brute";45,525743291667;Données Consolidées
2021/09/26;"Consommation brute";47,018569270833;Données Consolidées
2021/09/27;"Consommation brute";47,231307958333;Données Consolidées
2021/09/28;"Consommation brute";47,2508834375;Données Consolidées
2021/09/29;"Consommation brute";47,165210916667;Données Consolidées
2021/09/30;"Consommation brute";43,071164583333;Données Consolidées
2021/10/01;"Consommation brute";41,272166666667;Données Consolidées
2021/10/02;"Consommation brute";47,09476875;Données Consolidées
2021/10/03;"Consommation brute";48,4131;Données Consolidées
2021/10/04;"Consommation brute";49,098845833333;Données Consolidées
2021/10/05;"Consommation brute";48,191289583333;Données Consolidées
2021/10/06;"Consommation brute";48,46463125;Données Consolidées
2021/10/07;"Consommation brute";43,40718125;Données Consolidées
2021/10/08;"Consommation brute";41,61873125;Données Consolidées
2021/10/09;"Consommation brute";48,169041666667;Données Consolidées
2021/10/10;"Consommation brute";49,53565;Données Consolidées
2021/10/11;"Consommation brute";49,781252083333;Données Consolidées
2021/10/12;"Consommation brute";50,013483333333;Données Consolidées
2021/10/13;"Consommation brute";49,2136375;Données Consolidées
2021/10/14;"Consommation brute";45,13614375;Données Consolidées
2021/10/15;"Consommation brute";43,277014583333;Données Consolidées
2021/10/16;"Consommation brute";50,79941875;Données Consolidées
2021/10/17;"Consommation brute";51,914604166667;Données Consolidées
2021/10/18;"Consommation brute";52,4287625;Données Consolidées
2021/10/19;"Consommation brute";52,62223125;Données Consolidées
2021/10/20;"Consommation brute";51,946102083333;Données Consolidées
2021/10/21;"Consommation brute";46,443760416667;Données Consolidées
2021/10/22;"Consommation brute";44,63759375;Données Consolidées
2021/10/23;"Consommation brute";51,558816666667;Données Consolidées
2021/10/24;"Consommation brute";53,297627083333;Données Consolidées
2021/10/25;"Consommation brute";53,6477125;Données Consolidées
2021/10/26;"Consommation brute";53,836304166667;Données Consolidées
2021/10/27;"Consommation brute";53,876904166667;Données Consolidées
2021/10/28;"Consommation brute";49,557710416667;Données Consolidées
2021/10/29;"Consommation brute";47,401288;Données Consolidées
2021/10/30;"Consommation brute";;Données Consolidées
2021/10/31;"Consommation brute";54,62289375;Données Consolidées
2021/11/01;"Consommation brute";48,784808333333;Données Consolidées
2021/11/02;"Consommation brute";56,569233333333;Données Consolidées
2021/11/03;"Consommation brute";56,348370833333;Données Consolidées
2021/11/04;"Consommation brute";51,7389375;Données Consolidées
2021/11/05;"Consommation brute";49,993327083333;Données Consolidées
2021/11/06;"Consommation brute";57,350552083333;Données Consolidées
2021/11/07;"Consommation brute";58,8491;Données Consolidées
2021/11/08;"Consommation brute";59,342464583333;Données Consolidées
2021/11/09;"Consommation brute";;Données Consolidées
2021/11/10;"Consommation brute";56,547104166667;Données Consolidées
2021/11/11;"Consommation brute";53,437983333333;Données Consolidées
2021/11/12;"Consommation brute";52,064404166667;Données Consolidées
2021/11/13;"Consommation brute";59,765766666667;Données Consolidées
2021/11/14;"Consommation brute";60,927304166667;Données Consolidées
2021/11/15;"Consommation brute";61,559735416667;Données Consolidées
2021/11/16;"Consommation brute";62,372610416667;Données Consolidées
2021/11/17;"Consommation brute";61,53376875;Données Consolidées
2021/11/18;"Consommation brute";56,15511875;Données Consolidées
2021/11/19;"Consommation brute";54,279341666667;Données Consolidées
2021/11/20;"Consommation brute";63,0520625;Données Consolidées
2021/11/21;"Consommation brute";65,355129166667;Données Consolidées
2021/11/22;"Consommation brute";64,783554166667;Données Consolidées
2021/11/23;"Consommation brute";64,569145833333;Données Consolidées
2021/11/24;"Consommation brute";64,893072916667;Données Consolidées
2021/11/25;"Consommation brute";59,987947916667;Données Consolidées
2021/11/26;"Consommation brute";59,234016666667;Données Consolidées
2021/11/27;"Consommation brute";67,332225;Données Consolidées
2021/11/28;"Consommation brute";69,2743;Données Consolidées
2021/11/29;"Consommation brute";68,408722916667;Données Consolidées
2021/11/30;"Consommation brute";69,1267;Données Consolidées
2021/12/01;"Consommation brute";69,223333333333;Données Consolidées
2021/12/02;"Consommation brute";62,69691875;Données Consolidées
2021/12/03;"Consommation brute";61,929108333333;Données Consolidées
2021/12/04;"Consommation brute";68,954995833333;Données Consolidées
2021/12/05;"Consommation brute";70,09883125;Données Consolidées
2021/12/06;"Consommation brute";70,681270833333;Données Consolidées
2021/12/07;"Consommation brute";71,377510416667;Données Consolidées
2021/12/08;"Consommation brute";71,314958333333;Données Consolidées
2021/12/09;"Consommation brute";65,9663625;Données Consolidées
2021/12/10;"Consommation brute";63,381304166667;Données Consolidées
2021/12/11;"Consommation brute";69,959422916667;Données Consolidées
2021/12/12;"Consommation brute";71,322310416667;Données Consolidées
2021/12/13;"Consommation brute";71,182104166667;Données Consolidées
2021/12/14;"Consommation brute";71,448633333333;Données Consolidées
2021/12/15;"Consommation brute";71,412829166667;Données Consolidées
2021/12/16;"Consommation brute";66,378729166667;Données Consolidées
2021/12/17;"Consommation brute";63,7924375;Données Consolidées
2021/12/18;"Consommation brute";71,283647916667;Données Consolidées
2021/12/19;"Consommation brute";72,603785416667;Données Consolidées
2021/12/20;"Consommation brute";72,410547916667;Données Consolidées
2021/12/21;"Consommation brute";72,635554166667;Données Consolidées
2021/12/22;"Consommation brute";72,502833333333;Données Consolidées
2021/12/23;"Consommation brute";67,3928;Données Consolidées
2021/12/24;"Consommation brute";64,767710416667;Données Consolidées
2021/12/25;"Consommation brute";59,842035416667;Données Consolidées
2021/12/26;"Consommation brute";72,542016666667;Données Consolidées
2021/12/27;"Consommation brute";72,193964583333;Données Consolidées
2021/12/28;"Consommation brute";70,093639583333;Données Consolidées
2021/12/29;"Consommation brute";65,27590625;Données Consolidées
2021/12/30;"Consommation brute";;Données Consolidées
2021/12/31;"Consommation brute";61,073827083333;Données Consolidées
2021/01/01;"Consommation brute";50,74149375;Données Consolidées
2021/01/02;"Consommation brute";76,796806416667;Données Consolidées
2021/01/03;"Consommation brute";79,263726625;Données Consolidées
2021/01/04;"Consommation brute";79,395890333333;Données Consolidées
2021/01/05;"Consommation brute";80,2838523125;Données Consolidées
2021/01/06;"Consommation brute";80,350377770833;Données Consolidées
2021/01/07;"Consommation brute";75,654298104167;Données Consolidées
2021/01/08;"Consommation brute";73,641114645833;Données Consolidées
2021/01/09;"Consommation brute";81,143513354167;Données Consolidées
2021/01/10;"Consommation brute";77,810514833333;Données Consolidées
2021/01/11;"Consommation brute";72,373294041667;Données Consolidées
2021/01/12;"Consommation brute";69,9854428125;Données Consolidées
2021/01/13;"Consommation brute";72,834758979167;Données Consolidées
2021/01/14;"Consommation brute";72,215340708333;Données Consolidées
2021/01/15;"Consommation brute";66,097786208333;Données Consolidées
2021/01/16;"Consommation brute";73,909724958333;Données Consolidées
2021/01/17;"Consommation brute";73,5073176875;Données Consolidées
2021/01/18;"Consommation brute";69,3729416875;Données Consolidées
2021/01/19;"Consommation brute";66,958210708333;Données Consolidées
2021/01/20;"Consommation brute";67,6223986875;Données Consolidées
2021/01/21;"Consommation brute";65,409617833333;Données Consolidées
2021/01/22;"Consommation brute";66,047514333333;Données Consolidées
2021/01/23;"Consommation brute";73,291293020833;Données Consolidées
2021/01/24;"Consommation brute";77,364988020833;Données Consolidées
2021/01/25;"Consommation brute";73,652459541667;Données Consolidées
2021/01/26;"Consommation brute";65,865198083333;Données Consolidées
2021/01/27;"Consommation brute";62,0447220625;Données Consolidées
2021/01/28;"Consommation brute";58,754880916667;Données Consolidées
2021/01/29;"Consommation brute";57,678131604167;Données Consolidées
2021/01/30;"Consommation brute";63,3691804375;Données Consolidées
2021/01/31;"Consommation brute";62,029407229167;Données Consolidées
2021/02/01;"Consommation brute";61,535997020833;Données Consolidées
2021/02/02;"Consommation brute";62,998947916667;Données Consolidées
2021/02/03;"Consommation brute";61,501989770833;Données Consolidées
2021/02/04;"Consommation brute";57,404417791667;Données Consolidées
2021/02/05;"Consommation brute";59,246645645833;Données Consolidées
2021/02/06;"Consommation brute";71,224767020833;Données Consolidées
2021/02/07;"Consommation brute";75,101123020833;Données Consolidées
2021/02/08;"Consommation brute";76,153227895833;Données Consolidées
2021/02/09;"Consommation brute";79,067809104167;Données Consolidées
2021/02/10;"Consommation brute";79,542712458333;Données Consolidées
2021/02/11;"Consommation brute";75,680726291667;Données Consolidées
2021/02/12;"Consommation brute";72,571041395833;Données Consolidées
2021/02/13;"Consommation brute";73,089992708333;Données Consolidées
2021/02/14;"Consommation brute";68,449874541667;Données Consolidées
2021/02/15;"Consommation brute";64,250147666667;Données Consolidées
2021/02/16;"Consommation brute";64,672393354167;Données Consolidées
2021/02/17;"Consommation brute";62,33969325;Données Consolidées
2021/02/18;"Consommation brute";54,2422179375;Données Consolidées
2021/02/19;"Consommation brute";51,355455770833;Données Consolidées
2021/02/20;"Consommation brute";57,964475354167;Données Consolidées
2021/02/21;"Consommation brute";56,433065104167;Données Consolidées
2021/02/22;"Consommation brute";55,127178666667;Données Consolidées
2021/02/23;"Consommation brute";55,6360584375;Données Consolidées
2021/02/24;"Consommation brute";56,960220020833;Données Consolidées
2021/02/25;"Consommation brute";55,017239;Données Consolidées
2021/02/26;"Consommation brute";53,90742;Données Consolidées
2021/02/27;"Consommation brute";59,0172135;Données Consolidées
2021/02/28;"Consommation brute";59,285749166667;Données Consolidées
2021/03/01;"Consommation brute";58,572183208333;Données Consolidées
2021/03/02;"Consommation brute";58,609468020833;Données Consolidées
2021/03/03;"Consommation brute";60,856512583333;Données Consolidées
2021/03/04;"Consommation brute";57,985892291667;Données Consolidées
2021/03/05;"Consommation brute";56,553022229167;Données Consolidées
2021/03/06;"Consommation brute";62,825418479167;Données Consolidées
2021/03/07;"Consommation brute";63,859005979167;Données Consolidées
2021/03/08;"Consommation brute";64,005669208333;Données Consolidées
2021/03/09;"Consommation brute";60,2176260625;Données Consolidées
2021/03/10;"Consommation brute";59,980584979167;Données Consolidées
2021/03/11;"Consommation brute";55,804854854167;Données Consolidées
2021/03/12;"Consommation brute";54,765748166667;Données Consolidées
2021/03/13;"Consommation brute";61,284123458333;Données Consolidées
2021/03/14;"Consommation brute";62,014799541667;Données Consolidées
2021/03/15;"Consommation brute";62,4586513125;Données Consolidées
2021/03/16;"Consommation brute";64,566648854167;Données Consolidées
2021/03/17;"Consommation brute";64,103317729167;Données Consolidées
2021/03/18;"Consommation brute";59,444396604167;Données Consolidées
2021/03/19;"Consommation brute";57,332939229167;Données Consolidées
2021/03/20;"Consommation brute";62,419941375;Données Consolidées
2021/03/21;"Consommation brute";60,892259895833;Données Consolidées
2021/03/22;"Consommation brute";58,133621416667;Données Consolidées
2021/03/23;"Consommation brute";56,472649958333;Données Consolidées
2021/03/24;"Consommation brute";56,072362125;Données Consolidées
2021/03/25;"Consommation brute";51,331847104167;Données Consolidées
2021/03/26;"Consommation brute";48,465054413044;Données Consolidées
2021/03/27;"Consommation brute";51,659934333333;Données Consolidées
2021/03/28;"Consommation brute";49,629521020833;Données Consolidées
2021/03/29;"Consommation brute";48,222527270833;Données Consolidées
2021/03/30;"Consommation brute";48,098248104167;Données Consolidées
2021/03/31;"Consommation brute";47,613721791667;Données Consolidées
2021/04/01;"Consommation brute";46,56775925;Données Consolidées
2021/04/02;"Consommation brute";46,214055083333;Données Consolidées
2021/04/03;"Consommation brute";;Données Consolidées
2021/04/04;"Consommation brute";58,743446479167;Données Consolidées
2021/04/05;"Consommation brute";61,8094691875;Données Consolidées
2021/04/06;"Consommation brute";59,4999259375;Données Consolidées
2021/04/07;"Consommation brute";56,1548206875;Données Consolidées
2021/04/08;"Consommation brute";50,244223208333;Données Consolidées
2021/04/09;"Consommation brute";50,327905625;Données Consolidées
2021/04/10;"Consommation brute";48,837370520833;Données Consolidées
2021/04/11;"Consommation brute";58,980156958333;Données Consolidées
2021/04/12;"Consommation brute";58,481909416667;Données Consolidées
2021/04/13;"Consommation brute";58,806117645833;Données Consolidées
2021/04/14;"Consommation brute";58,9222191875;Données Consolidées
2021/04/15;"Consommation brute";53,073086395833;Données Consolidées
2021/04/16;"Consommation brute";49,969515375;Données Consolidées
2021/04/17;"Consommation brute";54,076586270833;Données Consolidées
2021/04/18;"Consommation brute";52,8843845;Données Consolidées
2021/04/19;"Consommation brute";51,620402104167;Données Consolidées
2021/04/20;"Consommation brute";50,465311875;Données Consolidées
2021/04/21;"Consommation brute";48,867996270833;Données Consolidées
2021/04/22;"Consommation brute";43,320335583333;Données Consolidées
2021/04/23;"Consommation brute";41,4853731875;Données Consolidées
2021/04/24;"Consommation brute";48,226090895833;Données Consolidées
2021/04/25;"Consommation brute";49,192857729167;Données Consolidées
2021/04/26;"Consommation brute";49,61990375;Données Consolidées
2021/04/27;"Consommation brute";50,772281229167;Données Consolidées
2021/04/28;"Consommation brute";50,995851895833;Données Consolidées
2021/04/29;"Consommation brute";;Données Consolidées
2021/04/30;"Consommation brute";45,550395208333;Données Consolidées
2021/05/01;"Consommation brute";45,378720770833;Données Consolidées
2021/05/02;"Consommation brute";51,833249875;Données Consolidées
2021/05/03;"Consommation brute";51,781355541667;Données Consolidées
2021/05/04;"Consommation brute";53,351330520833;Données Consolidées
2021/05/05;"Consommation brute";51,048493333333;Données Consolidées
2021/05/06;"Consommation brute";;Données Consolidées
2021/05/07;"Consommation brute";39,662344916667;Données Consolidées
2021/05/08;"Consommation brute";42,931038979167;Données Consolidées
2021/05/09;"Consommation brute";47,9671658125;Données Consolidées
2021/05/10;"Consommation brute";48,752022645833;Données Consolidées
2021/05/11;"Consommation brute";;Données Consolidées
2021/05/12;"Consommation brute";45,856447041667;Données Consolidées
2021/05/13;"Consommation brute";44,307625104167;Données Consolidées
2021/05/14;"Consommation brute";42,787635166667;Données Consolidées
2021/05/15;"Consommation brute";48,837695458333;Données Consolidées
2021/05/16;"Consommation brute";49,884604916667;Données Consolidées
2021/05/17;"Consommation brute";50,092131229167;Données Consolidées
2021/05/18;"Consommation brute";43,958321895833;Données Consolidées
2021/05/19;"Consommation brute";48,5688175625;Données Consolidées
2021/05/20;"Consommation brute";44,0872696875;Données Consolidées
2021/05/21;"Consommation brute";41,557093354167;Données Consolidées
2021/05/22;"Consommation brute";;Données Consolidées
2021/05/23;"Consommation brute";49,510026958333;Données Consolidées
2021/05/24;"Consommation brute";49,845656979167;Données Consolidées
2021/05/25;"Consommation brute";48,370743354167;Données Consolidées
2021/05/26;"Consommation brute";46,268063333333;Données Consolidées
2021/05/27;"Consommation brute";40,6205076875;Données Consolidées
2021/05/28;"Consommation brute";38,1724111875;Données Consolidées
2021/05/29;"Consommation brute";43,8148034375;Données Consolidées
2021/05/30;"Consommation brute";45,205120854167;Données Consolidées
2021/05/31;"Consommation brute";45,4750361875;Données Consolidées
2021/06/01;"Consommation brute";45,758282916667;Données Consolidées
2021/06/02;"Consommation brute";45,1589981875;Données Consolidées
2021/06/03;"Consommation brute";40,090114104167;Données Consolidées
2021/06/04;"Consommation brute";38,134472875;Données Consolidées
2021/06/05;"Consommation brute";44,4624528125;Données Consolidées
2021/06/06;"Consommation brute";45,6165560625;Données Consolidées
2021/06/07;"Consommation brute";46,022463583333;Données Consolidées
2021/06/08;"Consommation brute";46,313933770833;Données Consolidées
2021/06/09;"Consommation brute";46,018848145833;Données Consolidées
2021/06/10;"Consommation brute";41,1741465;Données Consolidées
2021/06/11;"Consommation brute";38,913664354167;Données Consolidées
2021/06/12;"Consommation brute";46,038033729167;Données Consolidées
2021/06/13;"Consommation brute";47,5888829375;Données Consolidées
2021/06/14;"Consommation brute";48,1842329375;Données Consolidées
2021/06/15;"Consommation brute";47,424444916667;Données Consolidées
2021/06/16;"Consommation brute";46,276980604167;Données Consolidées
2021/06/17;"Consommation brute";41,455397354167;Données Consolidées
2021/06/18;"Consommation brute";38,659735958333;Données Consolidées
2021/06/19;"Consommation brute";44,884427479167;Données Consolidées
2021/06/20;"Consommation brute";45,7522751875;Données Consolidées
2021/06/21;"Consommation brute";45,8909245;Données Consolidées
2021/06/22;"Consommation brute";45,687337770833;Données Consolidées
2021/06/23;"Consommation brute";45,084104708333;Données Consolidées
2021/06/24;"Consommation brute";40,551587458333;Données Consolidées
2021/06/25;"Consommation brute";38,648564666667;Données Consolidées
2021/06/26;"Consommation brute";44,800084166667;Données Consolidées
2021/06/27;"Consommation brute";45,829516979167;Données Consolidées
2021/06/28;"Consommation brute";45,866420666667;Données Consolidées
2021/06/29;"Consommation brute";46,2987443125;Données Consolidées
2021/06/30;"Consommation brute";46,242219479167;Données Consolidées
2021/07/01;"Consommation brute";41,2011115;Données Consolidées
2021/07/02;"Consommation brute";38,769291458333;Données Consolidées
2021/07/03;"Consommation brute";45,30063875;Données Consolidées
2021/07/04;"Consommation brute";46,085667041667;Données Consolidées
2021/07/05;"Consommation brute";46,266122229167;Données Consolidées
2021/07/06;"Consommation brute";46,247682583333;Données Consolidées
2021/07/07;"Consommation brute";45,849739229167;Données Consolidées
2021/07/08;"Consommation brute";41,134669770833;Données Consolidées
2021/07/09;"Consommation brute";38,937642583333;Données Consolidées
2021/07/10;"Consommation brute";45,126256020833;Données Consolidées
2021/07/11;"Consommation brute";45,601815625;Données Consolidées
2021/07/12;"Consommation brute";;Données Consolidées
2021/07/13;"Consommation brute";45,085671333333;Données Consolidées
2021/07/14;"Consommation brute";40,565906729167;Données Consolidées
2021/07/15;"Consommation brute";40,872667583333;Données Consolidées
2021/07/16;"Consommation brute";39,005365520833;Données Consolidées
2021/07/17;"Consommation brute";45,988110333333;Données Consolidées
2021/07/18;"Consommation brute";47,40798725;Données Consolidées
2021/07/19;"Consommation brute";47,758429833333;Données Consolidées
2021/07/20;"Consommation brute";47,952168458333;Données Consolidées
2021/07/21;"Consommation brute";47,191875416667;Données Consolidées
2021/07/22;"Consommation brute";41,5050624375;Données Consolidées
2021/07/23;"Consommation brute";39,059822416667;Données Consolidées
2021/07/24;"Consommation brute";44,9201913125;Données Consolidées
2021/07/25;"Consommation brute";45,9889823125;Données Consolidées
2021/07/26;"Consommation brute";45,523581604167;Données Consolidées
2021/07/27;"Consommation brute";45,498897354167;Données Consolidées
2021/07/28;"Consommation brute";44,319722583333;Données Consolidées
2021/07/29;"Consommation brute";39,9956711875;Données Consolidées
2021/07/30;"Consommation brute";36,996568708333;Données Consolidées
2021/07/31;"Consommation brute";41,190837895833;Données Consolidées
2021/08/01;"Consommation brute";42,078743645833;Données Consolidées
2021/08/02;"Consommation brute";41,893212791667;Données Consolidées
2021/08/03;"Consommation brute";41,341180729167;Données Consolidées
2021/08/04;"Consommation brute";40,730852604167;Données Consolidées
2021/08/05;"Consommation brute";37,517862979167;Données Consolidées
2021/08/06;"Consommation brute";35,780099229167;Données Consolidées
2021/08/07;"Consommation brute";39,9157054375;Données Consolidées
2021/08/08;"Consommation brute";41,21985225;Données Consolidées
2021/08/09;"Consommation brute";42,084546708333;Données Consolidées
2021/08/10;"Consommation brute";42,657338958333;Données Consolidées
2021/08/11;"Consommation brute";42,861925625;Données Consolidées
2021/08/12;"Consommation brute";40,420920291667;Données Consolidées
2021/08/13;"Consommation brute";;Données Consolidées
2021/08/14;"Consommation brute";41,0933035625;Données Consolidées
2021/08/15;"Consommation brute";38,032679208333;Données Consolidées
2021/08/16;"Consommation brute";42,3105694375;Données Consolidées
2021/08/17;"Consommation brute";42,5062928125;Données Consolidées
2021/08/18;"Consommation brute";42,718337708333;Données Consolidées
2021/08/19;"Consommation brute";39,755905395833;Données Consolidées
2021/08/20;"Consommation brute";37,765008958333;Données Consolidées
2021/08/21;"Consommation brute";42,982133541667;Données Consolidées
2021/08/22;"Consommation brute";43,7270190625;Données Consolidées
2021/08/23;"Consommation brute";44,101376104167;Données Consolidées
2021/08/24;"Consommation brute";44,781998541667;Données Consolidées
2021/08/25;"Consommation brute";44,235783041667;Données Consolidées
2021/08/26;"Consommation brute";39,945036;Données Consolidées
2021/08/27;"Consommation brute";38,253201791667;Données Consolidées
2021/08/28;"Consommation brute";44,533459958333;Données Consolidées
2021/08/29;"Consommation brute";45,913002270833;Données Consolidées
2021/08/30;"Consommation brute";46,660432;Données Consolidées
2021/08/31;"Consommation brute";46,653806895833;Données Consolidées
2021/09/01;"Consommation brute";46,162854645833;Données Consolidées
2021/09/02;"Consommation brute";41,3388590625;Données Consolidées
2021/09/03;"Consommation brute";39,572222354167;Données Consolidées
2021/09/04;"Consommation brute";46,237055625;Données Consolidées
2021/09/05;"Consommation brute";47,439514229167;Données Consolidées
2021/09/06;"Consommation brute";47,411114375;Données Consolidées
2021/09/07;"Consommation brute";47,11709275;Données Consolidées
2021/09/08;"Consommation brute";46,218102520833;Données Consolidées
2021/09/09;"Consommation brute";40,955707770833;Données Consolidées
2021/09/10;"Consommation brute";38,958243270833;Données Consolidées
2021/09/11;"Consommation brute";45,440701875;Données Consolidées
2021/09/12;"Consommation brute";46,898405604167;Données Consolidées
2021/09/13;"Consommation brute";47,009397916667;Données Consolidées
2021/09/14;"Consommation brute";46,546396416667;Données Consolidées
2021/09/15;"Consommation brute";45,716373208333;Données Consolidées
2021/09/16;"Consommation brute";40,95167525;Données Consolidées
2021/09/17;"Consommation brute";38,872271;Données Consolidées
2021/09/18;"Consommation brute";45,097874208333;Données Consolidées
2021/09/19;"Consommation brute";46,162957520833;Données Consolidées
2021/09/20;"Consommation brute";46,319272041667;Données Consolidées
2021/09/21;"Consommation brute";46,451515958333;Données Consolidées
2021/09/22;"Consommation brute";45,9110089375;Données Consolidées
2021/09/23;"Consommation brute";41,375267520833;Données Consolidées
2021/09/24;"Consommation brute";38,812588875;Données Consolidées
2021/09/25;"Consommation brute";45,423505791667;Données Consolidées
2021/09/26;"Consommation brute";46,927844270833;Données Consolidées
2021/09/27;"Consommation brute";47,137887125;Données Consolidées
2021/09/28;"Consommation brute";47,709954270833;Données Consolidées
2021/09/29;"Consommation brute";47,880865083333;Données Consolidées
2021/09/30;"Consommation brute";43,12734375;Données Consolidées
2021/10/01;"Consommation brute";41,120572916667;Données Consolidées
2021/10/02;"Consommation brute";47,422235416667;Données Consolidées
2021/10/03;"Consommation brute";49,083352083333;Données Consolidées
2021/10/04;"Consommation brute";50,023408333333;Données Consolidées
2021/10/05;"Consommation brute";49,2842875;Données Consolidées
2021/10/06;"Consommation brute";49,289754166667;Données Consolidées
2021/10/07;"Consommation brute";44,242754166667;Données Consolidées
2021/10/08;"Consommation brute";42,876175;Données Consolidées
2021/10/09;"Consommation brute";49,71534375;Données Consolidées
2021/10/10;"Consommation brute";51,751370833333;Données Consolidées
2021/10/11;"Consommation brute";52,051441666667;Données Consolidées
2021/10/12;"Consommation brute";53,192960416667;Données Consolidées
2021/10/13;"Consommation brute";52,553335416667;Données Consolidées
2021/10/14;"Consommation brute";47,586772916667;Données Consolidées
2021/10/15;"Consommation brute";45,970302083333;Données Consolidées
2021/10/16;"Consommation brute";52,3967;Données Consolidées
2021/10/17;"Consommation brute";50,492625;Données Consolidées
2021/10/18;"Consommation brute";50,0932;Données Consolidées
2021/10/19;"Consommation brute";50,781910416667;Données Consolidées
2021/10/20;"Consommation brute";52,608397916667;Données Consolidées
2021/10/21;"Consommation brute";48,420108333333;Données Consolidées
2021/10/22;"Consommation brute";47,461166666667;Données Consolidées
2021/10/23;"Consommation brute";53,242829166667;Données Consolidées
2021/10/24;"Consommation brute";53,563414583333;Données Consolidées
2021/10/25;"Consommation brute";53,750483333333;Données Consolidées
2021/10/26;"Consommation brute";53,736220833333;Données Consolidées
2021/10/27;"Consommation brute";52,531727083333;Données Consolidées
2021/10/28;"Consommation brute";47,517622916667;Données Consolidées
2021/10/29;"Consommation brute";44,483832;Données Consolidées
2021/10/30;"Consommation brute";;Données Consolidées
2021/10/31;"Consommation brute";55,03244375;Données Consolidées
2021/11/01;"Consommation brute";46,991191666667;Données Consolidées
